fecha,potencia,temp,hum,presion,dir,vel,nub,situacion
2019-08-21 16:00:00,,9.0,59.0,1031.1,NE,16.6,7,Nuboso
2019-08-21 17:00:00,,8.8,59.0,1030.8,NE,16.6,8,Cubierto
2019-08-21 18:00:00,,8.8,59.0,1029.9,N,16.6,8,Cubierto
2019-08-21 19:00:00,,8.7,60.0,1029.2,NE,22.3,8,Cubierto
2019-08-21 20:00:00,,8.8,60.0,1029.0,NE,20.5,8,Cubierto
2019-08-21 21:00:00,,8.1,64.0,1029.0,NE,20.5,8,Cubierto
2019-08-21 22:00:00,,6.4,73.0,1028.9,E,11.2,8,Cubierto
2019-08-21 23:00:00,,5.3,79.0,1029.6,NE,11.2,8,Cubierto
2019-08-22 00:00:00,,5.0,80.0,1029.8,NE,9.4,8,Cubierto
2019-08-22 01:00:00,,4.8,82.0,1029.3,NE,11.2,8,Cubierto
2019-08-22 02:00:00,,4.8,83.0,1030.1,NE,9.4,8,Cubierto
2019-08-22 03:00:00,,5.0,85.0,1029.4,NE,9.4,8,Cubierto
2019-08-22 04:00:00,,4.7,86.0,1029.4,NE,11.2,8,Cubierto
2019-08-22 05:00:00,,4.8,87.0,1030.0,NE,11.2,8,Cubierto
2019-08-22 06:00:00,,4.5,91.0,1029.6,NE,11.2,8,Cubierto
2019-08-22 07:00:00,,4.3,91.0,1029.7,N,7.6,8,Cubierto
2019-08-22 08:00:00,,4.0,96.0,1029.6,SE,7.6,8,Cubierto
2019-08-22 09:00:00,,3.7,98.0,1030.0,S,7.6,8,Cubierto
2019-08-22 10:00:00,,3.5,98.0,1030.2,SE,3.6,8,"Cubierto, lluvia"
2019-08-22 11:00:00,,3.7,98.0,1030.3,E,5.4,8,Cubierto
2019-08-22 12:00:00,,4.8,93.0,1030.6,-,0.0,8,Cubierto
2019-08-22 13:00:00,,6.4,93.0,1030.9,N,7.6,8,Cubierto
2019-08-22 14:00:00,,7.6,88.0,1030.9,N,9.4,8,Cubierto
2019-08-22 15:00:00,,9.6,76.0,1030.5,NW,11.2,7,Nuboso
2019-08-22 16:00:00,,12.0,62.0,1029.4,W,11.2,1,Algunas nubes
2019-08-22 17:00:00,,13.4,58.0,1028.2,NW,13.0,1,Algunas nubes
2019-08-22 18:00:00,,14.8,52.0,1027.2,NW,13.0,2,Algunas nubes
2019-08-22 19:00:00,,15.6,47.0,1026.4,W,13.0,2,Algunas nubes
2019-08-22 20:00:00,,16.0,45.0,1026.2,NW,13.0,1,Algunas nubes
2019-08-22 21:00:00,,15.2,49.0,1026.1,W,7.6,2,Algunas nubes
2019-08-22 22:00:00,,11.0,68.0,1026.9,-,0.0,2,Algunas nubes
2019-08-22 23:00:00,,5.6,81.0,1027.3,-,0.0,2,Algunas nubes
2019-08-23 00:00:00,,4.6,83.0,1027.5,-,0.0,2,Algunas nubes
2019-08-23 01:00:00,,2.4,85.0,1027.7,SW,5.4,0,Despejado
2019-08-23 02:00:00,,2.2,85.0,1027.8,-,0.0,0,Despejado
2019-08-23 03:00:00,,5.0,82.0,1027.7,S,7.6,3,Nubes dispersas
2019-08-23 04:00:00,,5.4,79.0,1027.8,W,7.6,3,Nubes dispersas
2019-08-23 05:00:00,,3.4,86.0,1027.4,W,7.6,2,Algunas nubes
2019-08-23 06:00:00,,2.5,91.0,1026.5,W,7.6,4,Nubes dispersas
2019-08-23 07:00:00,,2.4,93.0,1026.1,S,13.0,5,Nuboso
2019-08-23 08:00:00,,2.8,94.0,1025.7,-,0.0,5,Nuboso
2019-08-23 09:00:00,,2.4,93.0,1025.5,S,7.6,4,Nubes dispersas
2019-08-23 10:00:00,,2.2,96.0,1026.2,SW,5.4,5,Nuboso
2019-08-23 11:00:00,,0.9,92.0,1026.7,SW,7.6,5,Nuboso
2019-08-23 12:00:00,,6.5,80.0,1026.5,S,3.7,7,Nuboso
2019-08-23 13:00:00,,10.4,72.0,1026.5,S,5.4,5,Nuboso
2019-08-23 14:00:00,,13.1,56.0,1026.1,NW,3.6,7,Nuboso
2019-08-23 15:00:00,,14.6,52.0,1025.9,W,3.6,7,Nuboso
2019-08-23 16:00:00,,15.2,46.0,1025.3,N,7.6,7,Nuboso
2019-08-23 17:00:00,,15.9,44.0,1024.7,N,7.6,6,Nuboso
2019-08-23 18:00:00,,17.4,41.0,1023.8,NE,7.6,6,Nuboso
2019-08-23 19:00:00,,17.6,38.0,1023.3,N,16.6,7,Nuboso
2019-08-23 20:00:00,,17.1,40.0,1022.9,N,14.8,7,Nuboso
2019-08-23 21:00:00,,13.2,61.0,1023.4,N,11.2,7,Nuboso
2019-08-23 22:00:00,,10.6,66.0,1023.3,N,11.2,4,Nubes dispersas
2019-08-23 23:00:00,,10.0,68.0,1023.9,N,9.4,6,Nuboso
2019-08-24 00:00:00,,8.5,80.0,1023.8,E,3.6,5,Nuboso
2019-08-24 01:00:00,,7.4,82.0,1023.8,N,5.4,4,Nubes dispersas
2019-08-24 02:00:00,,6.2,82.0,1023.9,NE,9.4,6,Nuboso
2019-08-24 03:00:00,,5.6,89.0,1023.7,N,11.2,6,Nuboso
2019-08-24 04:00:00,,8.1,75.0,1023.5,N,16.6,6,Nuboso
2019-08-24 05:00:00,,7.0,82.0,1023.3,N,7.6,6,Nuboso
2019-08-24 06:00:00,,5.4,84.0,1023.3,N,7.6,8,Cubierto
2019-08-24 07:00:00,,4.1,84.0,1022.9,N,7.6,8,Cubierto
2019-08-24 08:00:00,,4.0,86.0,1023.3,-,0.0,8,Cubierto
2019-08-24 09:00:00,,2.6,89.0,1023.9,E,3.6,8,Cubierto
2019-08-24 10:00:00,,2.3,93.0,1024.2,E,7.6,7,Nuboso
2019-08-24 11:00:00,,2.6,93.0,1024.3,E,11.2,7,"Nuboso, neblina"
2019-08-24 12:00:00,,5.6,87.0,1024.4,E,7.4,7,"Nuboso, neblina"
2019-08-24 13:00:00,,9.2,76.0,1024.3,N,18.4,7,"Nuboso, neblina"
2019-08-24 14:00:00,,12.2,67.0,1024.1,N,18.4,6,Nuboso
2019-08-24 15:00:00,,14.6,50.0,1023.4,N,31.3,6,Nuboso
2019-08-24 16:00:00,,15.8,46.0,1023.1,N,33.5,5,Nuboso
2019-08-24 17:00:00,,17.0,40.0,1021.8,N,31.3,5,Nuboso
2019-08-24 18:00:00,,17.6,38.0,1021.8,N,29.5,5,Nuboso
2019-08-24 19:00:00,,16.8,37.0,1021.4,N,29.5,5,Nuboso
2019-08-24 20:00:00,,16.2,45.0,1021.2,N,27.7,4,Nubes dispersas
2019-08-24 21:00:00,,13.2,58.5,1021.6,,21.25,,
2019-08-24 22:00:00,,10.2,72.0,1022.0,N,14.8,0,Despejado
2019-08-24 23:00:00,,7.8,80.0,1022.3,NE,14.8,0,Despejado
2019-08-25 00:00:00,,7.8,83.0,1022.3,NE,14.8,0,Despejado
2019-08-25 01:00:00,,6.4,90.0,1022.9,NE,13.0,0,Despejado
2019-08-25 02:00:00,,6.0,93.0,1022.8,NE,11.2,0,Despejado
2019-08-25 03:00:00,,5.4,93.0,1022.7,NE,13.0,0,Despejado
2019-08-25 04:00:00,,5.0,93.0,1022.4,NE,11.2,0,Despejado
2019-08-25 05:00:00,,4.6,93.0,1022.3,NE,11.2,0,Despejado
2019-08-25 06:00:00,,3.2,96.0,1022.3,-,0.0,0,Despejado
2019-08-25 07:00:00,,3.0,96.0,1021.7,-,0.0,0,Despejado
2019-08-25 08:00:00,,2.7,96.0,1022.1500000000001,,0.0,,
2019-08-25 09:00:00,,2.4,96.0,1022.6,-,0.0,0,"Despejado, niebla"
2019-08-25 10:00:00,,2.2,96.0,1023.0,-,0.0,0,"Despejado, niebla"
2019-08-25 11:00:00,,4.65,97.0,1023.15,,5.55,,
2019-08-25 12:00:00,,7.1,98.0,1023.3,NE,11.1,9,niebla
2019-08-25 13:00:00,,8.8,98.0,1023.3,N,14.8,7,"Nuboso, niebla o niebla helada"
2019-08-25 14:00:00,,9.2,97.0,1023.0,N,13.0,6,Nuboso
2019-08-25 15:00:00,,14.2,72.0,1022.4,N,11.2,1,Algunas nubes
2019-08-25 16:00:00,,16.4,64.0,1022.7,NE,9.4,3,Nubes dispersas
2019-08-25 17:00:00,,17.8,54.0,1021.3,NE,14.8,3,Nubes dispersas
2019-08-25 18:00:00,,18.0,56.0,1019.5,NE,20.5,3,Nubes dispersas
2019-08-25 19:00:00,,17.8,53.0,1019.4,NE,20.5,5,Nuboso
2019-08-25 20:00:00,,16.8,58.0,1019.7,N,16.6,5,Nuboso
2019-08-25 21:00:00,,15.6,63.0,1020.0,NE,14.8,6,Nuboso
2019-08-25 22:00:00,,12.7,74.0,1020.0,E,11.2,6,Nuboso
2019-08-25 23:00:00,,9.3,82.0,1020.7,SE,9.4,5,Nuboso
2019-08-26 00:00:00,,9.0,82.0,1020.5,E,11.2,5,Nuboso
2019-08-26 01:00:00,,9.5,90.0,1020.4,E,9.4,8,Cubierto
2019-08-26 02:00:00,,9.6,90.0,1020.3,E,7.6,8,Cubierto
2019-08-26 03:00:00,,8.3,97.0,1019.5,E,9.4,8,Cubierto
2019-08-26 04:00:00,,7.9,98.0,1019.9,SE,3.6,5,"Nuboso, neblina"
2019-08-26 05:00:00,,5.6,96.0,1019.6,SE,3.6,6,"Nuboso, neblina"
2019-08-26 06:00:00,,5.2,95.0,1019.2,S,9.4,6,"Nuboso, niebla"
2019-08-26 07:00:00,,4.8,98.0,1018.5,S,7.6,6,"Nuboso, niebla"
2019-08-26 08:00:00,,4.4,98.0,1018.3,SW,7.6,5,"Nuboso, niebla"
2019-08-26 09:00:00,,6.3,90.0,1017.4,W,5.4,2,"Algunas nubes, bancos de niebla"
2019-08-26 10:00:00,,6.2,98.0,1017.8,S,7.6,2,"Algunas nubes, bancos de niebla"
2019-08-26 11:00:00,,5.7,98.0,1018.4,S,11.2,3,"Nubes dispersas, bancos de niebla"
2019-08-26 12:00:00,,9.4,93.0,1018.7,-,0.0,0,"Despejado, niebla"
2019-08-26 13:00:00,,12.3,96.0,1019.5,-,0.0,1,"Algunas nubes, neblina"
2019-08-26 14:00:00,,15.5,81.0,1019.0,N,5.4,1,Algunas nubes
2019-08-26 15:00:00,,17.0,64.0,1019.0,N,9.4,2,Algunas nubes
2019-08-26 16:00:00,,18.0,56.0,1017.9,N,9.4,3,Nubes dispersas
2019-08-26 17:00:00,,18.6,55.0,1017.7,NW,11.2,5,Nuboso
2019-08-26 18:00:00,,19.0,54.0,1017.9,N,13.0,6,Nuboso
2019-08-26 19:00:00,,19.0,54.0,1017.0,N,11.2,5,Nuboso
2019-08-26 20:00:00,,19.1,54.0,1017.2,N,13.0,5,Nuboso
2019-08-26 21:00:00,,16.6,68.0,1017.2,N,9.4,5,Nuboso
2019-08-26 22:00:00,,14.9,73.0,1018.1,NW,5.4,5,Nuboso
2019-08-26 23:00:00,,10.6,80.0,1019.2,-,0.0,5,Nuboso
2019-08-27 00:00:00,,9.6,86.0,1019.6,W,5.4,5,Nuboso
2019-08-27 01:00:00,,8.6,83.0,1020.0,-,0.0,5,Nuboso
2019-08-27 02:00:00,,7.9,89.0,1020.7,SE,5.4,0,Despejado
2019-08-27 03:00:00,,8.4,89.0,1021.4,S,11.2,2,Algunas nubes
2019-08-27 04:00:00,,8.2,89.0,1021.7,-,0.0,3,Nubes dispersas
2019-08-27 05:00:00,,9.5,89.0,1022.2,S,5.4,5,Nuboso
2019-08-27 06:00:00,,11.0,85.0,1023.2,S,11.2,7,Nuboso
2019-08-27 07:00:00,,11.4,81.0,1022.5,S,11.1,7,Nuboso
2019-08-27 08:00:00,,10.2,82.0,1022.8,S,9.4,3,Nubes dispersas
2019-08-27 09:00:00,,8.0,89.0,1022.9,E,3.6,2,Algunas nubes
2019-08-27 10:00:00,,8.0,89.0,1023.4,SE,3.6,1,Algunas nubes
2019-08-27 11:00:00,,7.4,88.0,1023.9,E,7.6,4,Nubes dispersas
2019-08-27 12:00:00,,10.6,82.0,1024.7,-,0.0,7,Nuboso
2019-08-27 13:00:00,,14.4,67.0,1025.4,NE,18.4,7,Nuboso
2019-08-27 14:00:00,,16.0,65.0,1024.8,E,18.4,7,Nuboso
2019-08-27 15:00:00,,18.2,58.0,1024.1,E,20.5,7,Nuboso
2019-08-27 16:00:00,,20.4,56.0,1023.0,NE,18.4,5,Nuboso
2019-08-27 17:00:00,,21.2,54.0,1021.6,N,24.1,5,Nuboso
2019-08-27 18:00:00,,21.6,54.0,1020.4,N,27.7,7,Nuboso
2019-08-27 19:00:00,,21.0,60.0,1019.6,N,27.7,7,Nuboso
2019-08-27 20:00:00,,20.6,63.0,1019.3,N,27.7,7,Nuboso
2019-08-27 21:00:00,,19.6,67.0,1019.5,N,13.0,7,Nuboso
2019-08-27 22:00:00,,17.8,76.0,1018.8,N,13.0,8,Cubierto
2019-08-27 23:00:00,,17.6,78.0,1017.8,N,22.3,7,Nuboso
2019-08-28 00:00:00,,16.65,84.5,1017.7,,25.9,,
2019-08-28 01:00:00,,15.7,91.0,1017.6,N,29.5,6,Nuboso
2019-08-28 02:00:00,,14.5,95.0,1016.8,N,29.5,8,"Cubierto, neblina"
2019-08-28 03:00:00,,13.8,97.0,1016.4,N,25.9,8,"Cubierto, neblina"
2019-08-28 04:00:00,,13.8,96.0,1015.9,N,27.7,8,"Cubierto, neblina"
2019-08-28 05:00:00,,14.0,97.0,1015.5,N,18.4,8,"Cubierto, neblina"
2019-08-28 06:00:00,,13.7,96.0,1013.9,N,24.1,8,"Cubierto, neblina"
2019-08-28 07:00:00,,13.9,98.0,1012.9,N,27.7,8,"Cubierto, neblina"
2019-08-28 08:00:00,,13.6,97.0,1012.3,N,27.7,8,"Cubierto, neblina"
2019-08-28 09:00:00,,14.2,95.0,1012.3,N,25.9,8,"Cubierto, neblina"
2019-08-28 10:00:00,,13.7,98.0,1012.5,N,22.3,8,"Cubierto, neblina"
2019-08-28 11:00:00,,13.7,98.0,1012.4,N,16.6,8,"Cubierto, neblina"
2019-08-28 12:00:00,,14.7,95.0,1012.4,N,14.8,8,"Cubierto, neblina"
2019-08-28 13:00:00,,16.9,86.0,1012.1,N,22.3,8,"Cubierto, neblina"
2019-08-28 14:00:00,,19.5,74.0,1011.9,NW,33.5,8,Cubierto
2019-08-28 15:00:00,,20.4,71.0,1011.0,NW,31.3,8,Cubierto
2019-08-28 16:00:00,,22.1,66.0,1010.2,NW,25.9,8,Cubierto
2019-08-28 17:00:00,,23.5,61.0,1008.5,NW,29.5,8,Cubierto
2019-08-28 18:00:00,,24.2,59.0,1006.8,N,33.5,8,Cubierto
2019-08-28 19:00:00,,24.0,61.0,1006.0,N,33.5,8,Cubierto
2019-08-28 20:00:00,,23.6,63.0,1005.5,N,31.3,8,Cubierto
2019-08-28 21:00:00,,22.7,68.0,1005.3,N,22.3,8,Cubierto
2019-08-28 22:00:00,,21.4,73.0,1005.1,N,20.5,8,Cubierto
2019-08-28 23:00:00,,20.0,78.0,1005.0,N,22.3,8,Cubierto
2019-08-29 00:00:00,,19.3,81.0,1004.4,N,22.3,8,Cubierto
2019-08-29 01:00:00,,18.7,84.0,1003.8,NW,20.5,8,Cubierto
2019-08-29 02:00:00,,19.0,82.0,1004.7,W,9.4,8,Cubierto
2019-08-29 03:00:00,,19.2,83.0,1004.5,W,7.6,8,"Cubierto, relámpagos"
2019-08-29 04:00:00,,19.0,86.0,1005.0,W,11.2,8,"Cubierto, relámpagos"
2019-08-29 05:00:00,,18.1,89.0,1005.1,W,9.4,8,"Cubierto, tormenta"
2019-08-29 06:00:00,,16.8,83.0,1006.1,S,25.9,8,"Cubierto, tormenta"
2019-08-29 07:00:00,,15.1,82.0,1005.4,S,37.1,8,"Cubierto, tormenta"
2019-08-29 08:00:00,,13.4,87.0,1006.3,S,27.7,8,"Cubierto, tormenta"
2019-08-29 09:00:00,,13.2,80.0,1006.2,SW,26.799999999999997,8,"Cubierto, tormenta"
2019-08-29 10:00:00,,13.2,75.0,1006.8,S,25.9,8,Cubierto
2019-08-29 11:00:00,,11.9,75.0,1008.1,S,14.8,8,"Cubierto, lluvia"
2019-08-29 12:00:00,,11.2,74.0,1011.1,SW,13.0,7,"Nuboso, lluvia"
2019-08-29 13:00:00,,10.2,62.0,1012.1,SW,20.5,6,Nuboso
2019-08-29 14:00:00,,11.1,62.0,1011.8,SW,16.6,5,Nuboso
2019-08-29 15:00:00,,13.5,44.0,1012.1,SW,16.6,3,Nubes dispersas
2019-08-29 16:00:00,,14.6,34.0,1011.4,SW,20.5,2,Algunas nubes
2019-08-29 17:00:00,,15.3,32.0,1011.2,SW,24.1,1,Algunas nubes
2019-08-29 18:00:00,,15.8,34.0,1010.9,SW,22.3,1,Algunas nubes
2019-08-29 19:00:00,,15.6,31.0,1011.5,SW,22.3,1,Algunas nubes
2019-08-29 20:00:00,,15.0,33.0,1012.2,SW,22.3,0,Despejado
2019-08-29 21:00:00,,13.5,37.0,1013.0,SW,18.4,1,Algunas nubes
2019-08-29 22:00:00,,10.4,49.0,1013.8,SW,14.8,1,Algunas nubes
2019-08-29 23:00:00,,6.0,74.0,1015.1,S,5.4,0,Despejado
2019-08-30 00:00:00,,4.2,77.0,1015.9,N,6.5,1,Algunas nubes
2019-08-30 01:00:00,,2.4,80.0,1016.9,S,7.6,0,Despejado
2019-08-30 02:00:00,,2.1,81.0,1017.2,S,9.4,0,Despejado
2019-08-30 03:00:00,,3.0,74.0,1017.2,S,7.6,0,Despejado
2019-08-30 04:00:00,,2.2,78.0,1017.2,S,11.2,0,Despejado
2019-08-30 05:00:00,,1.5,90.0,1018.2,N,14.8,0,Despejado
2019-08-30 06:00:00,,-0.2,89.0,1017.4,W,3.6,0,Despejado
2019-08-30 07:00:00,,-0.7,91.0,1016.8,S,5.4,0,Despejado
2019-08-30 08:00:00,,-0.5,91.0,1016.6,S,3.6,0,Despejado
2019-08-30 09:00:00,,0.9,92.0,1016.7,SW,18.4,0,Despejado
2019-08-30 10:00:00,,-0.2,91.0,1017.0,W,7.6,2,Algunas nubes
2019-08-30 11:00:00,,0.2,83.0,1016.7,SW,7.6,2,Algunas nubes
2019-08-30 12:00:00,,6.2,73.0,1017.2,W,3.7,3,Nubes dispersas
2019-08-30 13:00:00,,12.0,40.0,1017.6,W,9.4,4,Nubes dispersas
2019-08-30 14:00:00,,13.8,36.0,1017.7,W,11.2,4,Nubes dispersas
2019-08-30 15:00:00,,15.0,34.0,1017.6,W,11.2,5,Nuboso
2019-08-30 16:00:00,,16.7,30.0,1017.0,W,11.2,5,Nuboso
2019-08-30 17:00:00,,16.8,31.0,1016.4,N,22.3,5,Nuboso
2019-08-30 18:00:00,,17.0,31.0,1016.1,NW,18.4,5,Nuboso
2019-08-30 19:00:00,,16.6,29.0,1015.9,N,24.1,6,Nuboso
2019-08-30 20:00:00,,17.0,30.0,1015.8,NW,22.3,5,Nuboso
2019-08-30 21:00:00,,16.0,32.0,1015.9,NW,16.6,4,Nubes dispersas
2019-08-30 22:00:00,,14.0,38.0,1016.4,NW,14.8,1,Algunas nubes
2019-08-30 23:00:00,,10.6,53.0,1017.1,W,9.4,0,Despejado
2019-08-31 00:00:00,,9.0,56.0,1017.4,S,14.8,0,Despejado
2019-08-31 01:00:00,,8.4,60.0,1018.4,SE,14.8,0,Despejado
2019-08-31 02:00:00,,6.8,70.0,1019.1,S,16.6,1,Algunas nubes
2019-08-31 03:00:00,,6.5,70.0,1019.0,,15.700000000000001,,
2019-08-31 04:00:00,,6.2,70.0,1018.9,S,14.8,1,Algunas nubes
2019-08-31 05:00:00,,5.0,71.0,1018.7,-,0.0,0,Despejado
2019-08-31 06:00:00,,3.8,76.0,1018.4,-,0.0,0,Despejado
2019-08-31 07:00:00,,3.4,79.0,1018.4,-,0.0,0,Despejado
2019-08-31 08:00:00,,3.6,76.0,1018.5,SW,9.4,0,Despejado
2019-08-31 09:00:00,,0.2,92.0,1018.9,-,0.0,0,Despejado
2019-08-31 10:00:00,,-0.2,93.0,1019.4,-,0.0,0,Despejado
2019-08-31 11:00:00,,3.0,81.5,1019.55,,5.55,,
2019-08-31 12:00:00,,6.2,70.0,1019.7,SW,11.1,0,Despejado
2019-08-31 13:00:00,,10.2,60.0,1019.8,W,9.4,0,Despejado
2019-08-31 14:00:00,,12.8,42.0,1019.9,W,7.6,0,Despejado
2019-08-31 15:00:00,,13.8,39.0,1020.2,W,11.2,1,Algunas nubes
2019-08-31 16:00:00,,13.6,34.0,1019.9,W,11.2,2,Algunas nubes
2019-08-31 17:00:00,,15.0,29.0,1019.1,W,14.8,3,Nubes dispersas
2019-08-31 18:00:00,,15.2,25.0,1018.4,W,20.5,3,Nubes dispersas
2019-08-31 19:00:00,,15.6,21.0,1018.0,W,9.4,2,Algunas nubes
2019-08-31 20:00:00,,14.8,23.0,1017.9,SW,14.8,2,Algunas nubes
2019-08-31 21:00:00,,13.2,39.0,1018.1,W,3.6,1,Algunas nubes
2019-08-31 22:00:00,,11.1,44.0,1018.1,W,3.6,1,Algunas nubes
2019-08-31 23:00:00,,8.9,48.0,1018.2,W,5.4,1,Algunas nubes
2019-09-01 00:00:00,,5.4,67.0,1018.2,W,3.6,1,Algunas nubes
2019-09-01 01:00:00,,8.9,43.0,1018.6,SW,16.6,6,Nuboso
2019-09-01 02:00:00,,6.5,66.0,1018.8,S,11.2,6,Nuboso
2019-09-01 03:00:00,,6.9,61.0,1018.7,S,11.2,5,Nuboso
2019-09-01 04:00:00,,6.7,61.0,1019.1,SW,11.2,5,Nuboso
2019-09-01 05:00:00,,6.7,64.0,1020.1,SW,27.7,6,Nuboso
2019-09-01 06:00:00,,4.9,73.0,1019.4,SW,14.8,5,Nuboso
2019-09-01 07:00:00,,4.7,76.0,1018.8,SW,16.6,5,Nuboso
2019-09-01 08:00:00,,4.0,80.0,1019.3,SW,22.3,2,Algunas nubes
2019-09-01 09:00:00,,3.7,81.0,1019.7,SW,24.1,2,Algunas nubes
2019-09-01 10:00:00,,2.8,87.0,1020.2,SW,27.7,1,Algunas nubes
2019-09-01 11:00:00,,3.1,84.0,1020.5,SW,31.3,1,Algunas nubes
2019-09-01 12:00:00,,4.4,80.0,1021.2,SW,25.9,1,Algunas nubes
2019-09-01 13:00:00,,6.7,69.0,1021.2,SW,29.5,2,Algunas nubes
2019-09-01 14:00:00,,8.0,59.0,1021.4,S,35.3,4,Nubes dispersas
2019-09-01 15:00:00,,8.4,53.0,1021.4,SW,27.7,5,Nuboso
2019-09-01 16:00:00,,9.3,45.0,1020.7,SW,27.7,5,Nuboso
2019-09-01 17:00:00,,10.0,39.0,1020.2,SW,25.9,5,Nuboso
2019-09-01 18:00:00,,10.8,37.0,1019.3,SW,27.7,3,Nubes dispersas
2019-09-01 19:00:00,,10.6,36.0,1018.8,SW,22.3,3,Nubes dispersas
2019-09-01 20:00:00,,10.7,32.0,1018.5,SW,16.6,1,Algunas nubes
2019-09-01 21:00:00,,7.8,51.0,1018.6,S,13.0,1,Algunas nubes
2019-09-01 22:00:00,,5.0,65.0,1019.0,S,9.4,1,Algunas nubes
2019-09-01 23:00:00,,2.2,74.0,1019.2,S,5.4,0,Despejado
2019-09-02 00:00:00,,0.8,80.0,1019.0,S,5.4,0,Despejado
2019-09-02 01:00:00,,-0.2,84.0,1018.9,S,7.6,0,Despejado
2019-09-02 02:00:00,,-0.9,84.0,1018.5,S,7.6,0,Despejado
2019-09-02 03:00:00,,-1.6,94.0,1018.7,S,7.6,0,Despejado
2019-09-02 04:00:00,,-3.0,95.0,1018.6,S,3.6,0,Despejado
2019-09-02 05:00:00,,-2.8,94.0,1018.6,W,3.6,0,Despejado
2019-09-02 06:00:00,,-3.0,100.0,1017.7,S,5.4,3,Nubes dispersas
2019-09-02 07:00:00,,-2.6,97.0,1016.7,W,3.6,0,Despejado
2019-09-02 08:00:00,,-4.6,100.0,1016.3,S,5.4,0,Despejado
2019-09-02 09:00:00,,-4.8,100.0,1016.1,-,0.0,0,Despejado
2019-09-02 10:00:00,,-1.0,86.0,1016.1,N,7.6,2,Algunas nubes
2019-09-02 11:00:00,,-2.6,92.0,1017.0,SW,7.6,5,Nuboso
2019-09-02 12:00:00,,4.8,76.0,1017.3,SW,24.1,6,Nuboso
2019-09-02 13:00:00,,4.7,79.0,1017.5,SW,16.6,6,"Nuboso, lluvia"
2019-09-02 14:00:00,,6.6,60.0,1018.4,SW,35.3,8,Cubierto
2019-09-02 15:00:00,,5.5,73.0,1018.8,W,25.9,7,"Nuboso, lluvia"
2019-09-02 16:00:00,,7.6,58.0,1019.0,S,35.2,7,Nuboso
2019-09-02 17:00:00,,8.4,49.0,1018.6,S,31.3,5,Nuboso
2019-09-02 18:00:00,,7.0,71.0,1018.7,S,24.1,3,"Nubes dispersas, chubascos de lluvia"
2019-09-02 19:00:00,,8.0,48.0,1018.9,S,35.3,4,"Nubes dispersas, precipitación a la vista"
2019-09-02 20:00:00,,6.0,58.0,1020.2,SW,35.3,3,"Nubes dispersas, precipitación a la vista"
2019-09-02 21:00:00,,6.3,54.0,1020.9,SW,29.5,2,"Algunas nubes, precipitación a la vista"
2019-09-02 22:00:00,,4.1,72.0,1021.7,S,25.9,2,"Algunas nubes, chubasco(s) de lluvia"
2019-09-02 23:00:00,,3.4,72.0,1022.6,SW,22.3,0,Despejado
2019-09-03 00:00:00,,2.5,80.0,1022.8,SW,25.9,0,Despejado
2019-09-03 01:00:00,,1.4,89.0,1023.2,SW,16.6,0,Despejado
2019-09-03 02:00:00,,1.5,87.0,1023.4,SW,22.3,0,Despejado
2019-09-03 03:00:00,,1.3,83.0,1023.7,S,20.5,0,Despejado
2019-09-03 04:00:00,,0.3,88.0,1023.8,S,16.6,0,Despejado
2019-09-03 05:00:00,,-0.04999999999999999,88.5,1023.55,SW,18.5,0,Despejado
2019-09-03 06:00:00,,-0.4,89.0,1023.3,SW,16.6,0,Despejado
2019-09-03 07:00:00,,-0.7,93.0,1022.8,SW,20.5,0,Despejado
2019-09-03 08:00:00,,-0.9,91.0,1022.4,SW,18.4,0,Despejado
2019-09-03 09:00:00,,-1.5,93.0,1022.4,SW,14.8,0,Despejado
2019-09-03 10:00:00,,-1.4,95.0,1022.9,W,9.4,0,Despejado
2019-09-03 11:00:00,1180.7555555555555,-1.9,95.0,1023.0,W,11.2,0,Despejado
2019-09-03 12:00:00,1262.7627118644068,1.0,75.0,1022.9,W,14.8,0,Despejado
2019-09-03 13:00:00,1261.8833333333334,5.0,65.0,1022.3,W,22.2,0,Despejado
2019-09-03 14:00:00,1039.6666666666667,7.2,39.0,1021.7,W,25.9,0,Despejado
2019-09-03 15:00:00,719.7166666666667,8.6,28.0,1021.0,W,25.9,0,Despejado
2019-09-03 16:00:00,436.3898305084746,10.0,25.0,1020.4,W,37.1,0,Despejado
2019-09-03 17:00:00,252.05,10.8,23.0,1019.5,SW,37.1,0,Despejado
2019-09-03 18:00:00,23.8,11.8,20.0,1019.1,W,25.9,0,Despejado
2019-09-03 19:00:00,0.0,12.4,20.0,1018.6,W,37.1,0,Despejado
2019-09-03 20:00:00,0.0,12.0,16.0,1018.7,SW,37.1,0,Despejado
2019-09-03 21:00:00,0.0,11.0,17.0,1019.3,SW,27.7,0,Despejado
2019-09-03 22:00:00,0.0,9.4,23.0,1020.0,SW,24.1,0,Despejado
2019-09-03 23:00:00,0.0,6.4,62.0,1021.9,SW,37.1,0,Despejado
2019-09-04 00:00:00,0.0,5.2,60.0,1022.5,SW,24.1,0,Despejado
2019-09-04 01:00:00,0.0,3.5,75.0,1023.6,S,18.4,0,Despejado
2019-09-04 02:00:00,0.0,2.6,77.0,1024.0,SW,24.1,0,Despejado
2019-09-04 03:00:00,0.0,1.8,81.0,1024.8,SW,18.4,0,Despejado
2019-09-04 04:00:00,0.0,0.4,90.0,1025.2,SW,7.6,0,Despejado
